id,email_normalized,message_bounce,name,complete_name,lang,tz,comment,active,type,street,street2,city,country_id/id,partner_latitude,partner_longitude,email,phone,mobile,company_id/id,color,partner_share,commercial_company_name,company_name,contact_address_complete,signup_type,calendar_last_notif_ack,team_id/id,partner_gid,ocn_token,debit_limit,invoice_warn,supplier_rank,customer_rank,picking_warn,purchase_warn,sale_warn,followup_reminder_type,x_studio_vat_registration_status,x_studio_svat_registration_status,x_studio_bank_guarantee_amount,x_studio_payment_method
res_partner_test_carol_davis_7390,carol.davis@test-jinasena.com,0,Test - Carol Davis,Test - Carol Davis,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,carol.davis@test-jinasena.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-04-22 07:58:56,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_carol_davis_7388,carol.davis@test-jinasena.com,0,Test - Carol Davis,Test - Carol Davis,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,carol.davis@test-jinasena.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-04-22 07:52:13,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_carol_davis_7380,carol.davis@test-jinasena.com,0,Test - Carol Davis,Test - Carol Davis,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,carol.davis@test-jinasena.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-04-22 07:30:16,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_carol_davis_7376,,0,Test - Carol Davis,Test - Carol Davis,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-04-22 06:40:50,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_david_chen,david.chen@test-jinasena.com,0,Test - David Chen,Test - David Chen,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,david.chen@test-jinasena.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-04-23 05:24:15,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_david_chen_7437,david.chen@test-jinasena.com,0,Test - David Chen,Test - David Chen,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,david.chen@test-jinasena.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-04-23 05:05:09,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_david_chen_7433,david.chen@test-jinasena.com,0,Test - David Chen,Test - David Chen,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,david.chen@test-jinasena.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-04-23 04:55:28,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_david_chen_7429,david.chen@test-jinasena.com,0,Test - David Chen,Test - David Chen,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,david.chen@test-jinasena.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-04-23 04:44:36,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_david_chen_7425,david.chen@test-jinasena.com,0,Test - David Chen,Test - David Chen,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,david.chen@test-jinasena.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-04-23 04:29:07,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_david_chen_7421,david.chen@test-jinasena.com,0,Test - David Chen,Test - David Chen,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,david.chen@test-jinasena.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-04-23 04:05:14,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_david_chen_7417,david.chen@test-jinasena.com,0,Test - David Chen,Test - David Chen,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,david.chen@test-jinasena.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-04-23 03:44:44,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_david_chen_7414,david.chen@test-jinasena.com,0,Test - David Chen,Test - David Chen,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,david.chen@test-jinasena.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-04-23 03:14:46,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_david_chen_7410,david.chen@test-jinasena.com,0,Test - David Chen,Test - David Chen,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,david.chen@test-jinasena.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-04-22 10:06:05,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_david_chen_7407,david.chen@test-jinasena.com,0,Test - David Chen,Test - David Chen,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,david.chen@test-jinasena.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-04-22 09:58:33,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_david_chen_7404,david.chen@test-jinasena.com,0,Test - David Chen,Test - David Chen,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,david.chen@test-jinasena.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-04-22 09:16:05,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_david_chen_7401,david.chen@test-jinasena.com,0,Test - David Chen,Test - David Chen,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,david.chen@test-jinasena.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-04-22 09:08:24,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_david_chen_7397,david.chen@test-jinasena.com,0,Test - David Chen,Test - David Chen,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,david.chen@test-jinasena.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-04-22 08:38:21,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_david_chen_7386,david.chen@test-jinasena.com,0,Test - David Chen,Test - David Chen,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,david.chen@test-jinasena.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-04-22 07:46:24,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_david_chen_7384,david.chen@test-jinasena.com,0,Test - David Chen,Test - David Chen,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,david.chen@test-jinasena.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-04-22 07:37:53,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_david_chen_7381,david.chen@test-jinasena.com,0,Test - David Chen,Test - David Chen,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,david.chen@test-jinasena.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-04-22 07:30:22,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_david_chen_7377,david.chen@test-jinasena.com,0,Test - David Chen,Test - David Chen,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,david.chen@test-jinasena.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-04-22 06:53:34,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_employee_1_e2e_1774858427492_270,,0,Test Employee 1 [E2E-1774858427492-270],Test Employee 1 [E2E-1774858427492-270],en_US,,,1,contact,,,,,0.0,0.0,,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-30 08:14:12,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_employee_1_e2e_1774859271812_944,,0,Test Employee 1 [E2E-1774859271812-944],Test Employee 1 [E2E-1774859271812-944],en_US,,,1,contact,,,,,0.0,0.0,,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-30 08:28:15,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_employee_1_e2e_1774859565403_521,,0,Test Employee 1 [E2E-1774859565403-521],Test Employee 1 [E2E-1774859565403-521],en_US,,,1,contact,,,,,0.0,0.0,,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-30 08:33:31,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_employee_1_e2e_1774859658436_170,,0,Test Employee 1 [E2E-1774859658436-170],Test Employee 1 [E2E-1774859658436-170],en_US,,,1,contact,,,,,0.0,0.0,,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-30 08:34:56,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_employee_1_e2e_1774859959842_152,,0,Test Employee 1 [E2E-1774859959842-152],Test Employee 1 [E2E-1774859959842-152],en_US,,,1,contact,,,,,0.0,0.0,,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-30 08:39:59,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_employee_1_e2e_1774860228580_378,,0,Test Employee 1 [E2E-1774860228580-378],Test Employee 1 [E2E-1774860228580-378],en_US,,,1,contact,,,,,0.0,0.0,,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-30 08:44:28,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_employee_2_e2e_1774858427492_270,,0,Test Employee 2 [E2E-1774858427492-270],Test Employee 2 [E2E-1774858427492-270],en_US,,,1,contact,,,,,0.0,0.0,,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-30 08:14:13,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_employee_2_e2e_1774859271812_944,,0,Test Employee 2 [E2E-1774859271812-944],Test Employee 2 [E2E-1774859271812-944],en_US,,,1,contact,,,,,0.0,0.0,,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-30 08:28:16,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_employee_2_e2e_1774859565403_521,,0,Test Employee 2 [E2E-1774859565403-521],Test Employee 2 [E2E-1774859565403-521],en_US,,,1,contact,,,,,0.0,0.0,,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-30 08:33:31,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_employee_2_e2e_1774859658436_170,,0,Test Employee 2 [E2E-1774859658436-170],Test Employee 2 [E2E-1774859658436-170],en_US,,,1,contact,,,,,0.0,0.0,,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-30 08:34:57,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_employee_2_e2e_1774859959842_152,,0,Test Employee 2 [E2E-1774859959842-152],Test Employee 2 [E2E-1774859959842-152],en_US,,,1,contact,,,,,0.0,0.0,,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-30 08:40:00,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_employee_2_e2e_1774860228580_378,,0,Test Employee 2 [E2E-1774860228580-378],Test Employee 2 [E2E-1774860228580-378],en_US,,,1,contact,,,,,0.0,0.0,,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-30 08:44:28,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_vendor_a,,0,Vendor A,Vendor A,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2025-10-21 11:10:47,,0,,0.0,no-message,1,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_c1774340880218_e2e_employee,1774340882103@e2e.test,0,[C1774340880218] E2E Employee,[C1774340880218] E2E Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,1774340882103@e2e.test,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-24 08:28:14,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_c1774340901344_pay_employee,,0,[C1774340901344] PAY Employee,[C1774340901344] PAY Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-24 08:28:35,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_c1774340901344_pay_employee_7337,,0,[C1774340901344] PAY Employee,[C1774340901344] PAY Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-24 08:28:35,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_c1774341292632_e2e_employee,1774341294192@e2e.test,0,[C1774341292632] E2E Employee,[C1774341292632] E2E Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,1774341294192@e2e.test,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-24 08:35:06,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_c1774341313437_pay_employee,,0,[C1774341313437] PAY Employee,[C1774341313437] PAY Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-24 08:35:27,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_c1774341313437_pay_employee_7340,,0,[C1774341313437] PAY Employee,[C1774341313437] PAY Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-24 08:35:27,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_c1774341663867_e2e_employee,1774341665421@e2e.test,0,[C1774341663867] E2E Employee,[C1774341663867] E2E Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,1774341665421@e2e.test,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-24 08:41:17,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_c1774341684783_pay_employee,,0,[C1774341684783] PAY Employee,[C1774341684783] PAY Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-24 08:41:38,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_c1774341684783_pay_employee_7343,,0,[C1774341684783] PAY Employee,[C1774341684783] PAY Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-24 08:41:38,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_c1774341890612_e2e_employee,1774341892209@e2e.test,0,[C1774341890612] E2E Employee,[C1774341890612] E2E Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,1774341892209@e2e.test,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-24 08:45:04,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_c1774341909446_pay_employee,,0,[C1774341909446] PAY Employee,[C1774341909446] PAY Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-24 08:45:23,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_c1774341909446_pay_employee_7346,,0,[C1774341909446] PAY Employee,[C1774341909446] PAY Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-24 08:45:23,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_c1774342264204_e2e_employee,1774342266154@e2e.test,0,[C1774342264204] E2E Employee,[C1774342264204] E2E Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,1774342266154@e2e.test,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-24 08:51:18,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_c1774342284379_pay_employee,,0,[C1774342284379] PAY Employee,[C1774342284379] PAY Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-24 08:51:38,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_c1774342284379_pay_employee_7349,,0,[C1774342284379] PAY Employee,[C1774342284379] PAY Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-24 08:51:38,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_c1774408452624_e2e_employee,1774408454178@e2e.test,0,[C1774408452624] E2E Employee,[C1774408452624] E2E Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,1774408454178@e2e.test,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-25 03:14:28,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_c1774408475024_pay_employee,,0,[C1774408475024] PAY Employee,[C1774408475024] PAY Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-25 03:14:50,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_c1774408475024_pay_employee_7352,,0,[C1774408475024] PAY Employee,[C1774408475024] PAY Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-25 03:14:50,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_c1774597569885_e2e_employee,1774597571502@e2e.test,0,[C1774597569885] E2E Employee,[C1774597569885] E2E Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,1774597571502@e2e.test,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-27 07:46:31,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_c1774597590972_pay_employee,,0,[C1774597590972] PAY Employee,[C1774597590972] PAY Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-27 07:46:53,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_c1774597590972_pay_employee_7355,,0,[C1774597590972] PAY Employee,[C1774597590972] PAY Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-27 07:46:53,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_crawl_1774340169936_e2e_employee,1774340172414@e2e.example.com,0,[CRAWL-1774340169936] E2E Employee,[CRAWL-1774340169936] E2E Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,1774340172414@e2e.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-24 08:16:24,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_crawl_1774340219661_e2e_employee,1774340221309@e2e.example.com,0,[CRAWL-1774340219661] E2E Employee,[CRAWL-1774340219661] E2E Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,1774340221309@e2e.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-24 08:17:13,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
